"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"c-26","hsa05219","Bladder cancer","5/52","41/8086",5.68391536925184e-06,0.000126751312734316,6.40188362642049e-05,"mrna_RASSF1/mrna_EGFR/mrna_CDKN1A/mrna_FGFR3/mrna_HRAS",5
"c-26","hsa05161","Hepatitis B","8/52","162/8086",7.76695716134762e-06,0.000157457404270956,7.95276953362866e-05,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88/mrna_HRAS",8
"c-26","hsa01521","EGFR tyrosine kinase inhibitor resistance","6/52","79/8086",1.0218039060408e-05,0.000189885225872582,9.59061560933032e-05,"mrna_PDGFA/mrna_JAK1/mrna_EGFR/mrna_FGFR3/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa04151","PI3K-Akt signaling pathway","11/52","354/8086",1.1626003575055e-05,0.00019943067671056,0.000100727318423554,"mrna_LAMC1/mrna_PDGFA/mrna_JAK1/mrna_IKBKB/mrna_EGFR/mrna_CDKN1A/mrna_FGFR3/mrna_COL1A2/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",11
"c-26","hsa04068","FoxO signaling pathway","7/52","131/8086",1.81940450940549e-05,0.000289805146855304,0.000146373144741645,"mrna_SIRT1/mrna_PRKAG2/mrna_IKBKB/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa05222","Small cell lung cancer","6/52","92/8086",2.45975914050383e-05,0.000365684192221569,0.000184697703883445,"mrna_LAMC1/mrna_IKBKB/mrna_CKS1B/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1",6
"c-26","hsa05231","Choline metabolism in cancer","6/52","98/8086",3.52602577403947e-05,0.000491439842256751,0.000248213656461989,"mrna_PDGFA/mrna_EGFR/mrna_PLD2/mrna_CHKA/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa04213","Longevity regulating pathway - multiple species","5/52","62/8086",4.43274426531324e-05,0.000581471747744031,0.000293686462160072,"mrna_SIRT1/mrna_PRKAG2/mrna_FOXA2/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa04015","Rap1 signaling pathway","8/52","210/8086",5.0997188544659e-05,0.000631798502525497,0.000319105214870088,"mrna_ENAH/mrna_PDGFA/mrna_GNAS/mrna_EGFR/mrna_CDC42/mrna_FGFR3/mrna_PIK3R1/mrna_HRAS",8
"c-26","hsa05230","Central carbon metabolism in cancer","5/52","70/8086",7.97543351956856e-05,0.000936064039401995,0.000472781931630934,"mrna_G6PD/mrna_EGFR/mrna_FGFR3/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05218","Melanoma","5/52","72/8086",9.13097752513049e-05,0.000969622851478143,0.000489731626661134,"mrna_PDGFA/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05223","Non-small cell lung cancer","5/52","72/8086",9.13097752513049e-05,0.000969622851478143,0.000489731626661134,"mrna_RASSF1/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05214","Glioma","5/52","75/8086",0.000111010513400669,0.0011252429312886,0.000568331336548882,"mrna_PDGFA/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05220","Chronic myeloid leukemia","5/52","76/8086",0.000118253834479359,0.00114654804734335,0.000579092004086562,"mrna_IKBKB/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05210","Colorectal cancer","5/52","86/8086",0.000212376393439503,0.00195118085240191,0.000985491391111657,"mrna_EGFR/mrna_CDKN1A/mrna_MSH3/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05167","Kaposi sarcoma-associated herpesvirus infection","7/52","194/8086",0.000220144720090362,0.00195118085240191,0.000985491391111657,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa05135","Yersinia infection","6/52","137/8086",0.000227491937948205,0.00195118085240191,0.000985491391111657,"mrna_TBK1/mrna_IKBKB/mrna_CDC42/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",6
"c-26","hsa05162","Measles","6/52","139/8086",0.000246142753053944,0.00203295681226036,0.00102679433047844,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",6
"c-26","hsa04510","Focal adhesion","7/52","201/8086",0.000273668402345583,0.00217957334725232,0.00110084658086381,"mrna_LAMC1/mrna_PDGFA/mrna_EGFR/mrna_CDC42/mrna_COL1A2/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa04912","GnRH signaling pathway","5/52","93/8086",0.00030636808879151,0.00235586495863817,0.00118988695102329,"mrna_GNAS/mrna_EGFR/mrna_CDC42/mrna_PLD2/mrna_HRAS",5
"c-26","hsa04072","Phospholipase D signaling pathway","6/52","148/8086",0.000345527183335962,0.00256841872946399,0.00129724240761221,"mrna_PDGFA/mrna_GNAS/mrna_EGFR/mrna_PLD2/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa05170","Human immunodeficiency virus 1 infection","7/52","212/8086",0.000378584767476862,0.00272310270216076,0.00137536931381261,"mrna_TBK1/mrna_IKBKB/mrna_TAP2/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88/mrna_HRAS",7
"c-26","hsa01522","Endocrine resistance","5/52","98/8086",0.000390759132148629,0.00272310270216076,0.00137536931381261,"mrna_GNAS/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05417","Lipid and atherosclerosis","7/52","215/8086",0.000412191892349765,0.00278541793921205,0.00140684314135327,"mrna_TBK1/mrna_IKBKB/mrna_CDC42/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88/mrna_HRAS",7
"c-26","hsa04810","Regulation of actin cytoskeleton","7/52","218/8086",0.000448153254763905,0.00293935811212796,0.00148459437336649,"mrna_ENAH/mrna_PDGFA/mrna_EGFR/mrna_CDC42/mrna_FGFR3/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa05142","Chagas disease","5/52","102/8086",0.000470072944052367,0.0029636225152048,0.00149684970085869,"mrna_GNAS/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",5
"c-26","hsa05213","Endometrial cancer","4/52","58/8086",0.000499316938063322,0.0029636225152048,0.00149684970085869,"mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04620","Toll-like receptor signaling pathway","5/52","104/8086",0.000514010651596433,0.0029636225152048,0.00149684970085869,"mrna_TBK1/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",5
"c-26","hsa04660","T cell receptor signaling pathway","5/52","104/8086",0.000514010651596433,0.0029636225152048,0.00149684970085869,"mrna_IKBKB/mrna_CDC42/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa04010","MAPK signaling pathway","8/52","294/8086",0.000518301695484247,0.0029636225152048,0.00149684970085869,"mrna_PDGFA/mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_FGFR3/mrna_IKBKG/mrna_MYD88/mrna_HRAS",8
"c-26","hsa04630","JAK-STAT signaling pathway","6/52","162/8086",0.000559982811531481,0.00312190417428801,0.00157679370615443,"mrna_PDGFA/mrna_JAK1/mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa05171","Coronavirus disease - COVID-19","7/52","232/8086",0.000650693151868967,0.00353913592357999,0.00178752675866443,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_EGFR/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",7
"c-26","hsa05145","Toxoplasmosis","5/52","112/8086",0.000721371140047376,0.00383013724358488,0.00193450405977617,"mrna_LAMC1/mrna_JAK1/mrna_IKBKB/mrna_IKBKG/mrna_MYD88",5
"c-26","hsa05164","Influenza A","6/52","172/8086",0.000768101693050684,0.00398341110582099,0.0020119187553592,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",6
"c-26","hsa05221","Acute myeloid leukemia","4/52","67/8086",0.000864434838746065,0.00438111293273574,0.00221278774511553,"mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05131","Shigellosis","7/52","247/8086",0.000942517922269505,0.00448695255078469,0.00226624462088252,"mrna_TBK1/mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",7
"c-26","hsa04722","Neurotrophin signaling pathway","5/52","119/8086",0.00094939521040742,0.00448695255078469,0.00226624462088252,"mrna_PSEN2/mrna_IKBKB/mrna_CDC42/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa04920","Adipocytokine signaling pathway","4/52","69/8086",0.000965801445908812,0.00448695255078469,0.00226624462088252,"mrna_PRKAG2/mrna_PPARA/mrna_IKBKB/mrna_IKBKG",4
"c-26","hsa05211","Renal cell carcinoma","4/52","69/8086",0.000965801445908812,0.00448695255078469,0.00226624462088252,"mrna_CDC42/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","4/52","70/8086",0.00101950127080052,0.00463977108956154,0.00234342934426757,"mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_IKBKG",4
"c-26","hsa04926","Relaxin signaling pathway","5/52","129/8086",0.00136324133843725,0.00608005636943013,0.00307088048869022,"mrna_GNAS/mrna_EGFR/mrna_COL1A2/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa04662","B cell receptor signaling pathway","4/52","82/8086",0.0018375598651769,0.00780223525041636,0.00394070885907269,"mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04915","Estrogen signaling pathway","5/52","138/8086",0.00183817854059489,0.00780223525041636,0.00394070885907269,"mrna_GNAS/mrna_EGFR/mrna_FKBP5/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa05203","Viral carcinogenesis","6/52","204/8086",0.00185434290704963,0.00780223525041636,0.00394070885907269,"mrna_JAK1/mrna_CDC42/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa05205","Proteoglycans in cancer","6/52","205/8086",0.00190094580089546,0.0078502021036979,0.00396493568607824,"mrna_EGFR/mrna_CDC42/mrna_CDKN1A/mrna_COL1A2/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa04012","ErbB signaling pathway","4/52","85/8086",0.00209731358262399,0.00850365325318453,0.00429497709743094,"mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04540","Gap junction","4/52","88/8086",0.00238145522001289,0.00948329489397988,0.00478976895754471,"mrna_PDGFA/mrna_GNAS/mrna_EGFR/mrna_HRAS",4
"c-26","hsa04211","Longevity regulating pathway","4/52","89/8086",0.00248178393821325,0.00970943540739571,0.00490398672924872,"mrna_SIRT1/mrna_PRKAG2/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05166","Human T-cell leukemia virus 1 infection","6/52","219/8086",0.00265148176736023,0.0101944902434712,0.00514897548289554,"mrna_JAK1/mrna_IKBKB/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa05208","Chemical carcinogenesis - reactive oxygen species","6/52","223/8086",0.00290211642721925,0.0109690163266084,0.00554016873706441,"mrna_IKBKB/mrna_EGFR/mrna_PLD2/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",6
"c-26","hsa04921","Oxytocin signaling pathway","5/52","154/8086",0.00296755753667945,0.011029422177992,0.0055706781828895,"mrna_GNAS/mrna_PRKAG2/mrna_EGFR/mrna_CDKN1A/mrna_HRAS",5
"c-26","hsa04932","Non-alcoholic fatty liver disease","5/52","155/8086",0.00305172056908657,0.0111562899492837,0.00563475583938331,"mrna_PRKAG2/mrna_PPARA/mrna_IKBKB/mrna_CDC42/mrna_PIK3R1",5
"c-26","hsa04933","AGE-RAGE signaling pathway in diabetic complications","4/52","100/8086",0.00378423840695298,0.0136110510443631,0.0068745926917482,"mrna_CDC42/mrna_COL1A2/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05146","Amoebiasis","4/52","102/8086",0.00406265125384595,0.0143804957080579,0.00726321945132025,"mrna_LAMC1/mrna_GNAS/mrna_COL1A2/mrna_PIK3R1",4
"c-26","hsa04625","C-type lectin receptor signaling pathway","4/52","104/8086",0.00435465016392802,0.0151732341649367,0.00766361130822859,"mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04928","Parathyroid hormone synthesis, secretion and action","4/52","106/8086",0.00466054058123459,0.015989239224851,0.00807575452942673,"mrna_GNAS/mrna_EGFR/mrna_CDKN1A/mrna_PLD2",4
"c-26","hsa04922","Glucagon signaling pathway","4/52","107/8086",0.00481878935788497,0.0162816670728538,0.00822345233323272,"mrna_GNAS/mrna_SIRT1/mrna_PRKAG2/mrna_PPARA",4
"c-26","hsa04931","Insulin resistance","4/52","108/8086",0.00498062355015735,0.0163634128287581,0.00826474001735719,"mrna_PRKAG2/mrna_PPARA/mrna_IKBKB/mrna_PIK3R1",4
"c-26","hsa05132","Salmonella infection","6/52","249/8086",0.00498974023477827,0.0163634128287581,0.00826474001735719,"mrna_DYNC2LI1/mrna_IKBKB/mrna_CDC42/mrna_IKBKG/mrna_MYD88/mrna_HRAS",6
"c-26","hsa00480","Glutathione metabolism","3/52","58/8086",0.00603425693820337,0.0195020188002805,0.009849969372811,"mrna_GPX1/mrna_G6PD/mrna_GGT1",3
"c-26","hsa04370","VEGF signaling pathway","3/52","59/8086",0.00632896176324286,0.0201622639029023,0.0101834422355938,"mrna_CDC42/mrna_PIK3R1/mrna_HRAS",3
"c-26","hsa04621","NOD-like receptor signaling pathway","5/52","186/8086",0.00661205093201674,0.0207674275752075,0.0104890948810347,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_IKBKG/mrna_MYD88",5
"c-26","hsa04062","Chemokine signaling pathway","5/52","192/8086",0.00754188998108196,0.0231955684061728,0.0117154865209369,"mrna_IKBKB/mrna_CDC42/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa04623","Cytosolic DNA-sensing pathway","3/52","63/8086",0.00759316813296238,0.0231955684061728,0.0117154865209369,"mrna_TBK1/mrna_IKBKB/mrna_IKBKG",3
"c-26","hsa05010","Alzheimer disease","7/52","369/8086",0.00884787869659558,0.0266632020181191,0.013466899296383,"mrna_ATP2A2/mrna_PSEN2/mrna_APOE/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa04380","Osteoclast differentiation","4/52","128/8086",0.0090248249876366,0.0268338129632395,0.013553070507749,"mrna_JAK1/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1",4
"c-26","hsa05415","Diabetic cardiomyopathy","5/52","203/8086",0.00947819332937684,0.0278110146375136,0.0140466300033701,"mrna_ATP2A2/mrna_G6PD/mrna_PPARA/mrna_COL1A2/mrna_PIK3R1",5
"c-26","hsa05031","Amphetamine addiction","3/52","69/8086",0.00975175034706793,0.028242082173976,0.0142643511570235,"mrna_GNAS/mrna_SIRT1/mrna_STX1A",3
"c-26","hsa04622","RIG-I-like receptor signaling pathway","3/52","70/8086",0.0101427465743635,0.0289978523856802,0.0146460713017125,"mrna_TBK1/mrna_IKBKB/mrna_IKBKG",3
"c-26","hsa04210","Apoptosis","4/52","136/8086",0.0111088690028802,0.0309736989246428,0.0156440206983091,"mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05207","Chemical carcinogenesis - receptor activation","5/52","212/8086",0.0112996342808145,0.0309736989246428,0.0156440206983091,"mrna_GNAS/mrna_PPARA/mrna_EGFR/mrna_PIK3R1/mrna_HRAS",5
"c-26","hsa01524","Platinum drug resistance","3/52","73/8086",0.0113701273211763,0.0309736989246428,0.0156440206983091,"mrna_CDKN1A/mrna_MSH3/mrna_PIK3R1",3
"c-26","hsa04910","Insulin signaling pathway","4/52","137/8086",0.0113894318915727,0.0309736989246428,0.0156440206983091,"mrna_PRKAG2/mrna_IKBKB/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05418","Fluid shear stress and atherosclerosis","4/52","139/8086",0.0119642316673337,0.0321448633953664,0.0162355458263121,"mrna_PDGFA/mrna_IKBKB/mrna_IKBKG/mrna_PIK3R1",4
"c-26","hsa04140","Autophagy - animal","4/52","141/8086",0.0125574384812104,0.0333370093013087,0.0168376681389664,"mrna_TBK1/mrna_LAMP1/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04024","cAMP signaling pathway","5/52","219/8086",0.0128727359751826,0.0337720014407733,0.0170573715089107,"mrna_GNAS/mrna_ATP2A2/mrna_PPARA/mrna_PLD2/mrna_PIK3R1",5
"c-26","hsa04550","Signaling pathways regulating pluripotency of stem cells","4/52","143/8086",0.0131692569977102,0.0341481896568532,0.0172473745257649,"mrna_JAK1/mrna_FGFR3/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05168","Herpes simplex virus 1 infection","8/52","498/8086",0.0133929981756028,0.0343291792317175,0.0173387877167514,"mrna_SRPK1/mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_TAP2/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",8
"c-26","hsa05224","Breast cancer","4/52","147/8086",0.0144495168212109,0.0366163892173866,0.0184939988022675,"mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa05226","Gastric cancer","4/52","149/8086",0.0151183363837636,0.0378807754334751,0.0191326078422555,"mrna_EGFR/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa01523","Antifolate resistance","2/52","31/8086",0.0167451023937674,0.0414906425978904,0.0209558591360598,"mrna_IKBKB/mrna_IKBKG",2
"c-26","hsa04218","Cellular senescence","4/52","156/8086",0.0176128517102877,0.0431611640812544,0.021799596680171,"mrna_SIRT1/mrna_CDKN1A/mrna_PIK3R1/mrna_HRAS",4
"c-26","hsa04020","Calcium signaling pathway","5/52","240/8086",0.0184722093673297,0.0447750292273318,0.0226147185618339,"mrna_PDGFA/mrna_GNAS/mrna_ATP2A2/mrna_EGFR/mrna_FGFR3",5
"c-26","hsa04512","ECM-receptor interaction","3/52","88/8086",0.018757559060146,0.0449778029076618,0.022717134345621,"mrna_LAMC1/mrna_AGRN/mrna_COL1A2",3
"c-26","hsa05410","Hypertrophic cardiomyopathy","3/52","90/8086",0.0199025713942174,0.047215674690537,0.0238474259706748,"mrna_TPM1/mrna_ATP2A2/mrna_PRKAG2",3
"c-26","hsa04658","Th1 and Th2 cell differentiation","3/52","92/8086",0.0210855885125508,0.0494956446136718,0.0249989802863483,"mrna_JAK1/mrna_IKBKB/mrna_IKBKG",3
"c-27","hsa05213","Endometrial cancer","4/31","58/8086",6.49119057184638e-05,0.0110999358778573,0.0088826818351582,"mrna_TP53/mrna_TCF7L2/mrna_ILK/mrna_PIK3CB",4
"c-27","hsa04211","Longevity regulating pathway","4/31","89/8086",0.000343844227970052,0.0293986814914395,0.0235261840190036,"mrna_TP53/mrna_CAT/mrna_PIK3CB/mrna_PRKAG2",4
"c-28","hsa03460","Fanconi anemia pathway","5/56","54/8086",3.24370184105301e-05,0.00642252964528495,0.00515577871577899,"mrna_POLK/mrna_RAD51C/mrna_FANCE/mrna_MLH1/mrna_BRIP1",5
"c-28","hsa05223","Non-small cell lung cancer","5/56","72/8086",0.000130549608752663,0.0100334465019369,0.0080544945337186,"mrna_POLK/mrna_MET/mrna_GADD45A/mrna_MAPK1/mrna_PRKCA",5
"c-28","hsa03440","Homologous recombination","4/56","41/8086",0.000172718466211076,0.0100334465019369,0.0080544945337186,"mrna_RAD51C/mrna_BRIP1/mrna_RBBP8/mrna_RAD50",4
"c-28","hsa01521","EGFR tyrosine kinase inhibitor resistance","5/56","79/8086",0.000202695888928018,0.0100334465019369,0.0080544945337186,"mrna_MET/mrna_EIF4E/mrna_MAPK1/mrna_BCL2L11/mrna_PRKCA",5
"c-28","hsa05210","Colorectal cancer","5/56","86/8086",0.000301913297892942,0.010905702151368,0.00875471039264522,"mrna_POLK/mrna_GADD45A/mrna_MAPK1/mrna_BCL2L11/mrna_MLH1",5
"c-28","hsa05202","Transcriptional misregulation in cancer","7/56","192/8086",0.000330475822768727,0.010905702151368,0.00875471039264522,"mrna_POLK/mrna_MET/mrna_TCF3/mrna_GADD45A/mrna_ATF1/mrna_BCL6/mrna_MEN1",7
"c-28","hsa04510","Focal adhesion","7/56","201/8086",0.000436237862208429,0.0123392995310384,0.00990555145766509,"mrna_MET/mrna_ITGA6/mrna_MAPK1/mrna_ITGA3/mrna_ROCK2/mrna_THBS1/mrna_PRKCA",7
"c-28","hsa04151","PI3K-Akt signaling pathway","9/56","354/8086",0.000652205509866357,0.014589122554547,0.0117116294829165,"mrna_MET/mrna_SGK1/mrna_ITGA6/mrna_EIF4E/mrna_MAPK1/mrna_ITGA3/mrna_BCL2L11/mrna_THBS1/mrna_PRKCA",9
"c-28","hsa05213","Endometrial cancer","4/56","58/8086",0.000663141934297589,0.014589122554547,0.0117116294829165,"mrna_POLK/mrna_GADD45A/mrna_MAPK1/mrna_MLH1",4
"c-28","hsa05218","Melanoma","4/56","72/8086",0.00149674503280958,0.0273142451262326,0.0219269059758699,"mrna_POLK/mrna_MET/mrna_GADD45A/mrna_MAPK1",4
"c-28","hsa04115","p53 signaling pathway","4/56","73/8086",0.00157543086858495,0.0273142451262326,0.0219269059758699,"mrna_MDM4/mrna_GADD45A/mrna_CD82/mrna_THBS1",4
"c-28","hsa05214","Glioma","4/56","75/8086",0.00174137527860651,0.0273142451262326,0.0219269059758699,"mrna_POLK/mrna_GADD45A/mrna_MAPK1/mrna_PRKCA",4
"c-28","hsa04068","FoxO signaling pathway","5/56","131/8086",0.00203782031751744,0.0273142451262326,0.0219269059758699,"mrna_SGK1/mrna_GADD45A/mrna_MAPK1/mrna_BCL6/mrna_BCL2L11",5
"c-28","hsa04960","Aldosterone-regulated sodium reabsorption","3/56","37/8086",0.00206926099441156,0.0273142451262326,0.0219269059758699,"mrna_SGK1/mrna_MAPK1/mrna_PRKCA",3
"c-28","hsa05216","Thyroid cancer","3/56","37/8086",0.00206926099441156,0.0273142451262326,0.0219269059758699,"mrna_POLK/mrna_GADD45A/mrna_MAPK1",3
"c-28","hsa05219","Bladder cancer","3/56","41/8086",0.00278394326700475,0.0344512979291838,0.0276562785077446,"mrna_MMP1/mrna_MAPK1/mrna_THBS1",3
"c-28","hsa03450","Non-homologous end-joining","2/56","13/8086",0.0034991288370509,0.0356454988303231,0.0286149405814928,"mrna_RAD50/mrna_LIG4",2
"c-28","hsa05417","Lipid and atherosclerosis","6/56","215/8086",0.00353122655452238,0.0356454988303231,0.0286149405814928,"mrna_ATF6/mrna_MMP1/mrna_MAPK1/mrna_ROCK2/mrna_TBK1/mrna_PRKCA",6
"c-28","hsa05226","Gastric cancer","5/56","149/8086",0.00356410757909633,0.0356454988303231,0.0286149405814928,"mrna_POLK/mrna_MET/mrna_GADD45A/mrna_MAPK1/mrna_MLH1",5
"c-28","hsa05222","Small cell lung cancer","4/56","92/8086",0.00367016615886823,0.0356454988303231,0.0286149405814928,"mrna_POLK/mrna_GADD45A/mrna_ITGA6/mrna_ITGA3",4
"c-28","hsa04810","Regulation of actin cytoskeleton","6/56","218/8086",0.00378058320927669,0.0356454988303231,0.0286149405814928,"mrna_MYH9/mrna_IQGAP3/mrna_ITGA6/mrna_MAPK1/mrna_ITGA3/mrna_ROCK2",6
"c-28","hsa05171","Coronavirus disease - COVID-19","6/56","232/8086",0.005121489829731,0.0452411329711618,0.0363179748997631,"mrna_RPL5/mrna_MMP1/mrna_MAPK1/mrna_ADAM17/mrna_TBK1/mrna_PRKCA",6
"c-28","hsa05206","MicroRNAs in cancer","7/56","310/8086",0.00525528312291274,0.0452411329711618,0.0363179748997631,"mrna_MET/mrna_MDM4/mrna_DICER1/mrna_MAPK1/mrna_BCL2L11/mrna_THBS1/mrna_PRKCA",7
"c-28","hsa05225","Hepatocellular carcinoma","5/56","168/8086",0.005927022439809,0.0488979351284243,0.039253525807507,"mrna_POLK/mrna_MET/mrna_GADD45A/mrna_MAPK1/mrna_PRKCA",5
"c-29","hsa05205","Proteoglycans in cancer","9/60","205/8086",1.74997580480796e-05,0.0038674465286256,0.00300259006509156,"mrna_PRKACA/mrna_FZD6/mrna_THBS1/mrna_SMAD2/mrna_PDPK1/mrna_IQGAP1/mrna_RRAS2/mrna_ITGB1/mrna_FN1",9
"c-29","hsa05222","Small cell lung cancer","6/60","92/8086",5.6231219725068e-05,0.00467601544107776,0.00363034301926971,"mrna_RELA/mrna_RXRB/mrna_CCNE1/mrna_ITGB1/mrna_BAK1/mrna_FN1",6
"c-29","hsa04350","TGF-beta signaling pathway","6/60","94/8086",6.34753227295624e-05,0.00467601544107776,0.00363034301926971,"mrna_PPP2CA/mrna_THBS1/mrna_SMAD2/mrna_TGIF1/mrna_SMAD1/mrna_SMAD3",6
"c-29","hsa04210","Apoptosis","6/60","136/8086",0.000481578641147697,0.0204779082952071,0.0158985427583651,"mrna_RELA/mrna_PDPK1/mrna_DAB2IP/mrna_CASP10/mrna_CTSB/mrna_BAK1",6
"c-29","hsa05202","Transcriptional misregulation in cancer","7/60","192/8086",0.000508057987332604,0.0204779082952071,0.0158985427583651,"mrna_ZEB1/mrna_RELA/mrna_RXRB/mrna_SPINT1/mrna_SMAD1/mrna_BAK1/mrna_CEBPB",7
"c-29","hsa05165","Human papillomavirus infection","9/60","331/8086",0.000675874956890596,0.0204779082952071,0.0158985427583651,"mrna_PPP2CA/mrna_PRKACA/mrna_FZD6/mrna_RELA/mrna_THBS1/mrna_CCNE1/mrna_ITGB1/mrna_BAK1/mrna_FN1",9
"c-29","hsa05215","Prostate cancer","5/60","97/8086",0.000726058730318606,0.0204779082952071,0.0158985427583651,"mrna_ZEB1/mrna_RELA/mrna_CCNE1/mrna_PDPK1/mrna_SPINT1",5
"c-29","hsa05226","Gastric cancer","6/60","149/8086",0.000780755730650789,0.0204779082952071,0.0158985427583651,"mrna_FZD6/mrna_SMAD2/mrna_RXRB/mrna_CCNE1/mrna_BAK1/mrna_SMAD3",6
"c-29","hsa04933","AGE-RAGE signaling pathway in diabetic complications","5/60","100/8086",0.000833941966773139,0.0204779082952071,0.0158985427583651,"mrna_RELA/mrna_ICAM1/mrna_SMAD2/mrna_SMAD3/mrna_FN1",5
"c-29","hsa05161","Hepatitis B","6/60","162/8086",0.00120717892659307,0.0266786542777068,0.0207126489510179,"mrna_IRAK1/mrna_RELA/mrna_CCNE1/mrna_CASP10/mrna_SMAD3/mrna_IFIH1",6
"c-29","hsa04668","TNF signaling pathway","5/60","112/8086",0.00138861872319567,0.0277379708740919,0.0215350762204191,"mrna_RELA/mrna_ICAM1/mrna_DAB2IP/mrna_CASP10/mrna_CEBPB",5
"c-29","hsa01523","Antifolate resistance","3/60","31/8086",0.00150613416510906,0.0277379708740919,0.0215350762204191,"mrna_RELA/mrna_TYMS/mrna_ABCC3",3
"c-29","hsa04071","Sphingolipid signaling pathway","5/60","119/8086",0.00181725088159664,0.0308932649871428,0.0239847687206682,"mrna_SMPD1/mrna_PPP2CA/mrna_ASAH1/mrna_RELA/mrna_PDPK1",5
